skin,fat,muscle,ijv,cca,bloodConc,ijv_SO2
0.17942261054275083,0.0980978069526896,0.03340561559953373,0.6030724590339546,0.4088475118866704,166.0,0.53
0.16866344989033444,0.09251418672858616,0.03195729667719445,0.6030724590339546,0.4018845730759909,166.0,0.53
0.15790428923791805,0.08693056650448269,0.030508977754855168,0.6030724590339546,0.3949216342653114,166.0,0.53
0.14714512858550166,0.08134694628037924,0.02906065883251589,0.6030724590339546,0.3879586954546319,166.0,0.53
0.13638596793308527,0.07576332605627578,0.027612339910176607,0.6030724590339546,0.3809957566439524,166.0,0.53
0.12562680728066888,0.07017970583217233,0.02616402098783733,0.6030724590339546,0.3740328178332729,166.0,0.53
0.11486764662825251,0.06459608560806887,0.02471570206549805,0.6030724590339546,0.36706987902259336,166.0,0.53
0.10410848597583613,0.059012465383965415,0.023267383143158772,0.6030724590339546,0.3601069402119139,166.0,0.53
0.09334932532341975,0.05342884515986195,0.021819064220819494,0.6030724590339546,0.35314400140123436,166.0,0.53
0.08259016467100336,0.04784522493575849,0.020370745298480215,0.6030724590339546,0.3461810625905549,166.0,0.53
0.07183100401858697,0.042261604711655035,0.018922426376140937,0.6030724590339546,0.33921812377987537,166.0,0.53
0.06107184336617061,0.03667798448755158,0.017474107453801655,0.6030724590339546,0.33225518496919587,166.0,0.53
0.05031268271375422,0.031094364263448124,0.016025788531462377,0.6030724590339546,0.3252922461585164,166.0,0.53
0.03955352206133783,0.02551074403934467,0.014577469609123098,0.6030724590339546,0.3183293073478369,166.0,0.53
0.028794361408921443,0.019927123815241213,0.01312915068678382,0.6030724590339546,0.3113663685371574,166.0,0.53
0.018035200756505054,0.014343503591137757,0.011680831764444542,0.6030724590339546,0.3044034297264779,166.0,0.53
0.007276040104088677,0.008759883367034302,0.010232512842105263,0.6030724590339546,0.2974404909157984,166.0,0.53
0.21170009249999996,0.11484866762499998,0.03775057236655156,0.5978536989576884,0.4297363283187089,166.0,0.54
0.20094093184758358,0.10926504740089653,0.036302253444212285,0.5978536989576884,0.4227733895080294,166.0,0.54
0.1901817711951672,0.10368142717679307,0.034853934521873006,0.5978536989576884,0.4158104506973499,166.0,0.54
0.17942261054275083,0.0980978069526896,0.03340561559953373,0.5978536989576884,0.4088475118866704,166.0,0.54
0.16866344989033444,0.09251418672858616,0.03195729667719445,0.5978536989576884,0.4018845730759909,166.0,0.54
0.15790428923791805,0.08693056650448269,0.030508977754855168,0.5978536989576884,0.3949216342653114,166.0,0.54
0.14714512858550166,0.08134694628037924,0.02906065883251589,0.5978536989576884,0.3879586954546319,166.0,0.54
0.13638596793308527,0.07576332605627578,0.027612339910176607,0.5978536989576884,0.3809957566439524,166.0,0.54
0.12562680728066888,0.07017970583217233,0.02616402098783733,0.5978536989576884,0.3740328178332729,166.0,0.54
0.11486764662825251,0.06459608560806887,0.02471570206549805,0.5978536989576884,0.36706987902259336,166.0,0.54
0.10410848597583613,0.059012465383965415,0.023267383143158772,0.5978536989576884,0.3601069402119139,166.0,0.54
0.09334932532341975,0.05342884515986195,0.021819064220819494,0.5978536989576884,0.35314400140123436,166.0,0.54
0.08259016467100336,0.04784522493575849,0.020370745298480215,0.5978536989576884,0.3461810625905549,166.0,0.54
0.07183100401858697,0.042261604711655035,0.018922426376140937,0.5978536989576884,0.33921812377987537,166.0,0.54
0.06107184336617061,0.03667798448755158,0.017474107453801655,0.5978536989576884,0.33225518496919587,166.0,0.54
0.05031268271375422,0.031094364263448124,0.016025788531462377,0.5978536989576884,0.3252922461585164,166.0,0.54
0.03955352206133783,0.02551074403934467,0.014577469609123098,0.5978536989576884,0.3183293073478369,166.0,0.54
0.028794361408921443,0.019927123815241213,0.01312915068678382,0.5978536989576884,0.3113663685371574,166.0,0.54
0.018035200756505054,0.014343503591137757,0.011680831764444542,0.5978536989576884,0.3044034297264779,166.0,0.54
0.007276040104088677,0.008759883367034302,0.010232512842105263,0.5978536989576884,0.2974404909157984,166.0,0.54
0.21170009249999996,0.11484866762499998,0.03775057236655156,0.592634938881422,0.4297363283187089,166.0,0.55
0.20094093184758358,0.10926504740089653,0.036302253444212285,0.592634938881422,0.4227733895080294,166.0,0.55
0.1901817711951672,0.10368142717679307,0.034853934521873006,0.592634938881422,0.4158104506973499,166.0,0.55
0.17942261054275083,0.0980978069526896,0.03340561559953373,0.592634938881422,0.4088475118866704,166.0,0.55
0.16866344989033444,0.09251418672858616,0.03195729667719445,0.592634938881422,0.4018845730759909,166.0,0.55
0.15790428923791805,0.08693056650448269,0.030508977754855168,0.592634938881422,0.3949216342653114,166.0,0.55
0.14714512858550166,0.08134694628037924,0.02906065883251589,0.592634938881422,0.3879586954546319,166.0,0.55
0.13638596793308527,0.07576332605627578,0.027612339910176607,0.592634938881422,0.3809957566439524,166.0,0.55
0.12562680728066888,0.07017970583217233,0.02616402098783733,0.592634938881422,0.3740328178332729,166.0,0.55
0.11486764662825251,0.06459608560806887,0.02471570206549805,0.592634938881422,0.36706987902259336,166.0,0.55
0.10410848597583613,0.059012465383965415,0.023267383143158772,0.592634938881422,0.3601069402119139,166.0,0.55
0.09334932532341975,0.05342884515986195,0.021819064220819494,0.592634938881422,0.35314400140123436,166.0,0.55
0.08259016467100336,0.04784522493575849,0.020370745298480215,0.592634938881422,0.3461810625905549,166.0,0.55
0.07183100401858697,0.042261604711655035,0.018922426376140937,0.592634938881422,0.33921812377987537,166.0,0.55
0.06107184336617061,0.03667798448755158,0.017474107453801655,0.592634938881422,0.33225518496919587,166.0,0.55
0.05031268271375422,0.031094364263448124,0.016025788531462377,0.592634938881422,0.3252922461585164,166.0,0.55
0.03955352206133783,0.02551074403934467,0.014577469609123098,0.592634938881422,0.3183293073478369,166.0,0.55
0.028794361408921443,0.019927123815241213,0.01312915068678382,0.592634938881422,0.3113663685371574,166.0,0.55
0.018035200756505054,0.014343503591137757,0.011680831764444542,0.592634938881422,0.3044034297264779,166.0,0.55
0.007276040104088677,0.008759883367034302,0.010232512842105263,0.592634938881422,0.2974404909157984,166.0,0.55
0.21170009249999996,0.11484866762499998,0.03775057236655156,0.5874161788051557,0.4297363283187089,166.0,0.56
0.20094093184758358,0.10926504740089653,0.036302253444212285,0.5874161788051557,0.4227733895080294,166.0,0.56
0.1901817711951672,0.10368142717679307,0.034853934521873006,0.5874161788051557,0.4158104506973499,166.0,0.56
0.17942261054275083,0.0980978069526896,0.03340561559953373,0.5874161788051557,0.4088475118866704,166.0,0.56
0.16866344989033444,0.09251418672858616,0.03195729667719445,0.5874161788051557,0.4018845730759909,166.0,0.56
0.15790428923791805,0.08693056650448269,0.030508977754855168,0.5874161788051557,0.3949216342653114,166.0,0.56
0.14714512858550166,0.08134694628037924,0.02906065883251589,0.5874161788051557,0.3879586954546319,166.0,0.56
0.13638596793308527,0.07576332605627578,0.027612339910176607,0.5874161788051557,0.3809957566439524,166.0,0.56
0.12562680728066888,0.07017970583217233,0.02616402098783733,0.5874161788051557,0.3740328178332729,166.0,0.56
0.11486764662825251,0.06459608560806887,0.02471570206549805,0.5874161788051557,0.36706987902259336,166.0,0.56
0.10410848597583613,0.059012465383965415,0.023267383143158772,0.5874161788051557,0.3601069402119139,166.0,0.56
0.09334932532341975,0.05342884515986195,0.021819064220819494,0.5874161788051557,0.35314400140123436,166.0,0.56
0.08259016467100336,0.04784522493575849,0.020370745298480215,0.5874161788051557,0.3461810625905549,166.0,0.56
0.07183100401858697,0.042261604711655035,0.018922426376140937,0.5874161788051557,0.33921812377987537,166.0,0.56
0.06107184336617061,0.03667798448755158,0.017474107453801655,0.5874161788051557,0.33225518496919587,166.0,0.56
0.05031268271375422,0.031094364263448124,0.016025788531462377,0.5874161788051557,0.3252922461585164,166.0,0.56
0.03955352206133783,0.02551074403934467,0.014577469609123098,0.5874161788051557,0.3183293073478369,166.0,0.56
0.028794361408921443,0.019927123815241213,0.01312915068678382,0.5874161788051557,0.3113663685371574,166.0,0.56
0.018035200756505054,0.014343503591137757,0.011680831764444542,0.5874161788051557,0.3044034297264779,166.0,0.56
0.007276040104088677,0.008759883367034302,0.010232512842105263,0.5874161788051557,0.2974404909157984,166.0,0.56
0.21170009249999996,0.11484866762499998,0.03775057236655156,0.5821974187288894,0.4297363283187089,166.0,0.57
0.20094093184758358,0.10926504740089653,0.036302253444212285,0.5821974187288894,0.4227733895080294,166.0,0.57
0.1901817711951672,0.10368142717679307,0.034853934521873006,0.5821974187288894,0.4158104506973499,166.0,0.57
0.17942261054275083,0.0980978069526896,0.03340561559953373,0.5821974187288894,0.4088475118866704,166.0,0.57
0.16866344989033444,0.09251418672858616,0.03195729667719445,0.5821974187288894,0.4018845730759909,166.0,0.57
0.15790428923791805,0.08693056650448269,0.030508977754855168,0.5821974187288894,0.3949216342653114,166.0,0.57
0.14714512858550166,0.08134694628037924,0.02906065883251589,0.5821974187288894,0.3879586954546319,166.0,0.57
0.13638596793308527,0.07576332605627578,0.027612339910176607,0.5821974187288894,0.3809957566439524,166.0,0.57
0.12562680728066888,0.07017970583217233,0.02616402098783733,0.5821974187288894,0.3740328178332729,166.0,0.57
0.11486764662825251,0.06459608560806887,0.02471570206549805,0.5821974187288894,0.36706987902259336,166.0,0.57
0.10410848597583613,0.059012465383965415,0.023267383143158772,0.5821974187288894,0.3601069402119139,166.0,0.57
0.09334932532341975,0.05342884515986195,0.021819064220819494,0.5821974187288894,0.35314400140123436,166.0,0.57
0.08259016467100336,0.04784522493575849,0.020370745298480215,0.5821974187288894,0.3461810625905549,166.0,0.57
0.07183100401858697,0.042261604711655035,0.018922426376140937,0.5821974187288894,0.33921812377987537,166.0,0.57
0.06107184336617061,0.03667798448755158,0.017474107453801655,0.5821974187288894,0.33225518496919587,166.0,0.57
0.05031268271375422,0.031094364263448124,0.016025788531462377,0.5821974187288894,0.3252922461585164,166.0,0.57
0.03955352206133783,0.02551074403934467,0.014577469609123098,0.5821974187288894,0.3183293073478369,166.0,0.57
0.028794361408921443,0.019927123815241213,0.01312915068678382,0.5821974187288894,0.3113663685371574,166.0,0.57
0.018035200756505054,0.014343503591137757,0.011680831764444542,0.5821974187288894,0.3044034297264779,166.0,0.57
0.007276040104088677,0.008759883367034302,0.010232512842105263,0.5821974187288894,0.2974404909157984,166.0,0.57
0.21170009249999996,0.11484866762499998,0.03775057236655156,0.5769786586526231,0.4297363283187089,166.0,0.58
0.20094093184758358,0.10926504740089653,0.036302253444212285,0.5769786586526231,0.4227733895080294,166.0,0.58
0.1901817711951672,0.10368142717679307,0.034853934521873006,0.5769786586526231,0.4158104506973499,166.0,0.58
0.17942261054275083,0.0980978069526896,0.03340561559953373,0.5769786586526231,0.4088475118866704,166.0,0.58
0.16866344989033444,0.09251418672858616,0.03195729667719445,0.5769786586526231,0.4018845730759909,166.0,0.58
0.15790428923791805,0.08693056650448269,0.030508977754855168,0.5769786586526231,0.3949216342653114,166.0,0.58
0.14714512858550166,0.08134694628037924,0.02906065883251589,0.5769786586526231,0.3879586954546319,166.0,0.58
0.13638596793308527,0.07576332605627578,0.027612339910176607,0.5769786586526231,0.3809957566439524,166.0,0.58
0.12562680728066888,0.07017970583217233,0.02616402098783733,0.5769786586526231,0.3740328178332729,166.0,0.58
0.11486764662825251,0.06459608560806887,0.02471570206549805,0.5769786586526231,0.36706987902259336,166.0,0.58
0.10410848597583613,0.059012465383965415,0.023267383143158772,0.5769786586526231,0.3601069402119139,166.0,0.58
0.09334932532341975,0.05342884515986195,0.021819064220819494,0.5769786586526231,0.35314400140123436,166.0,0.58
0.08259016467100336,0.04784522493575849,0.020370745298480215,0.5769786586526231,0.3461810625905549,166.0,0.58
0.07183100401858697,0.042261604711655035,0.018922426376140937,0.5769786586526231,0.33921812377987537,166.0,0.58
0.06107184336617061,0.03667798448755158,0.017474107453801655,0.5769786586526231,0.33225518496919587,166.0,0.58
0.05031268271375422,0.031094364263448124,0.016025788531462377,0.5769786586526231,0.3252922461585164,166.0,0.58
0.03955352206133783,0.02551074403934467,0.014577469609123098,0.5769786586526231,0.3183293073478369,166.0,0.58
0.028794361408921443,0.019927123815241213,0.01312915068678382,0.5769786586526231,0.3113663685371574,166.0,0.58
0.018035200756505054,0.014343503591137757,0.011680831764444542,0.5769786586526231,0.3044034297264779,166.0,0.58
0.007276040104088677,0.008759883367034302,0.010232512842105263,0.5769786586526231,0.2974404909157984,166.0,0.58
0.21170009249999996,0.11484866762499998,0.03775057236655156,0.5717598985763569,0.4297363283187089,166.0,0.59
0.20094093184758358,0.10926504740089653,0.036302253444212285,0.5717598985763569,0.4227733895080294,166.0,0.59
0.1901817711951672,0.10368142717679307,0.034853934521873006,0.5717598985763569,0.4158104506973499,166.0,0.59
0.17942261054275083,0.0980978069526896,0.03340561559953373,0.5717598985763569,0.4088475118866704,166.0,0.59
0.16866344989033444,0.09251418672858616,0.03195729667719445,0.5717598985763569,0.4018845730759909,166.0,0.59
0.15790428923791805,0.08693056650448269,0.030508977754855168,0.5717598985763569,0.3949216342653114,166.0,0.59
0.14714512858550166,0.08134694628037924,0.02906065883251589,0.5717598985763569,0.3879586954546319,166.0,0.59
0.13638596793308527,0.07576332605627578,0.027612339910176607,0.5717598985763569,0.3809957566439524,166.0,0.59
0.12562680728066888,0.07017970583217233,0.02616402098783733,0.5717598985763569,0.3740328178332729,166.0,0.59
0.11486764662825251,0.06459608560806887,0.02471570206549805,0.5717598985763569,0.36706987902259336,166.0,0.59
0.10410848597583613,0.059012465383965415,0.023267383143158772,0.5717598985763569,0.3601069402119139,166.0,0.59
0.09334932532341975,0.05342884515986195,0.021819064220819494,0.5717598985763569,0.35314400140123436,166.0,0.59
0.08259016467100336,0.04784522493575849,0.020370745298480215,0.5717598985763569,0.3461810625905549,166.0,0.59
0.07183100401858697,0.042261604711655035,0.018922426376140937,0.5717598985763569,0.33921812377987537,166.0,0.59
0.06107184336617061,0.03667798448755158,0.017474107453801655,0.5717598985763569,0.33225518496919587,166.0,0.59
0.05031268271375422,0.031094364263448124,0.016025788531462377,0.5717598985763569,0.3252922461585164,166.0,0.59
0.03955352206133783,0.02551074403934467,0.014577469609123098,0.5717598985763569,0.3183293073478369,166.0,0.59
0.028794361408921443,0.019927123815241213,0.01312915068678382,0.5717598985763569,0.3113663685371574,166.0,0.59
0.018035200756505054,0.014343503591137757,0.011680831764444542,0.5717598985763569,0.3044034297264779,166.0,0.59
0.007276040104088677,0.008759883367034302,0.010232512842105263,0.5717598985763569,0.2974404909157984,166.0,0.59
0.21170009249999996,0.11484866762499998,0.03775057236655156,0.5665411385000906,0.4297363283187089,166.0,0.6
0.20094093184758358,0.10926504740089653,0.036302253444212285,0.5665411385000906,0.4227733895080294,166.0,0.6
0.1901817711951672,0.10368142717679307,0.034853934521873006,0.5665411385000906,0.4158104506973499,166.0,0.6
0.17942261054275083,0.0980978069526896,0.03340561559953373,0.5665411385000906,0.4088475118866704,166.0,0.6
0.16866344989033444,0.09251418672858616,0.03195729667719445,0.5665411385000906,0.4018845730759909,166.0,0.6
0.15790428923791805,0.08693056650448269,0.030508977754855168,0.5665411385000906,0.3949216342653114,166.0,0.6
0.14714512858550166,0.08134694628037924,0.02906065883251589,0.5665411385000906,0.3879586954546319,166.0,0.6
0.13638596793308527,0.07576332605627578,0.027612339910176607,0.5665411385000906,0.3809957566439524,166.0,0.6
0.12562680728066888,0.07017970583217233,0.02616402098783733,0.5665411385000906,0.3740328178332729,166.0,0.6
